"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"United States of America","Biomass","Physical Trade Balance","PTB","t","-46908733","-38395822","-54578250","-88084578","-75537031","-86659494","-94913785","-86182897","-109797178","-124957118","-145918193","-141419603","-132796271","-124128928","-120300853","-92479997","-81783729","-107234464","-132332735","-131376732","-121068356","-121256266","-125447245","-110838643","-98367121","-135703113","-121667358","-103617624","-98280717","-106913276","-109908864","-104986050","-98084289","-98888031","-97379708","-94573869","-106714124","-131097732","-136875815","-136681455","-152437690","-146626187","-132720704","-123732669","-156310123","-151020065","-168357587","-165841382","-169462193","-146650932","-168532662","-171990705","-175333845","-179915480","-184091495"
"United States of America","Biomass","Raw Material Equivalents of exports","RME_EXP","t","161580268","181676718","187159819","205288362","204907306","226637339","226895210","232206526","240269464","259708411","251148935","273054240","266811863","216276650","247620158","248715301","246170571","246410880","222144607","248430778","264258599","263807396","296174696","264731885","325395270","315118946","359881073","364312216","365872402","378584896","400576122","369033634","338144064","361083498","391361257","386066128","402085097","450552246","463350336","439005754","458564417","475045204","432536906","472656452","484050159","440074644","483030623","442436274","450319964","416024465","370699630","401993331","403228892","407051036","410884025"
"United States of America","Biomass","Raw Material Equivalents of imports","RME_IMP","t","388517485","391186277","385940167","380633502","365409775","361001808","378769085","382811284","385056953","379314870","371650350","381909884","396427312","417914130","442610470","459279405","463937973","460208095","446068021","454357030","452999667","443193899","456037059","493069826","529895036","554988529","534985708","577090652","639850115","685211632","760502325","700543419","750104817","760895408","780634014","799581969","797348941","752503677","743940764","636859859","675921041","669563947","697892098","697916738","716196254","750218617","750211436","761958016","778613553","761673314","681497966","742592956","738829262","743970436","746705742"
"United States of America","Fossil fuels","Domestic Extraction","DE","t","1467833666","1423836472","1464592054","1449114356","1412113800","1408775580","1419329738","1435527724","1431548100","1534679146","1577210698","1565954770","1556088350","1476096664","1617110616","1590333858","1574970314","1603626888","1632884926","1644494762","1696291234","1662842312","1660916580","1601663740","1686309830","1677201968","1706810724","1729942440","1744736926","1708673354","1689748116","1745911026","1699484738","1676051770","1691622536","1684218524","1717676802","1717034818","1751564924","1692114502","1724017972","1778310246","1778421998","1807017352","1931840196","1905930706","1723677842","1807914750","1940326606","2050789538","1848459259","1894498792","1906784507","1898999825","1880162798"
"United States of America","Fossil fuels","Domestic Material Consumption","DMC","t","1483009036","1473454136","1545802929","1584289310","1551581905","1572008348","1648353327","1732450395","1721793870","1812568219","1762322712","1691790770","1646628846","1591403250","1733651203","1691219418","1726610235","1791102091","1837179661","1881203180","1969388163","1929245243","1959297977","1973720152","2081336073","2060411881","2110094123","2175143088","2217618154","2211878185","2218423243","2309692817","2256033778","2262522927","2309776666","2311914538","2352613517","2343914107","2330657516","2222613448","2233013945","2229668197","2146485411","2132842772","2234256495","2215816232","2062863012","2071245984","2114734335","2132791591","1873740624","1897513862","1914658863","1909816954","1892752572"
"United States of America","Fossil fuels","Domestic Material Input","DMI","t","1550097999","1527050162","1598800117","1634494786","1608203727","1633835654","1704434763","1785154688","1767405645","1885005323","1860609140","1806138464","1755662537","1671085983","1817646928","1786374063","1813050055","1871978047","1932679841","1982008685","2068902448","2032005248","2058144549","2045536483","2150725724","2145519271","2199446832","2260617695","2300215713","2275613679","2281027561","2363283459","2304121151","2316760408","2372170859","2374451261","2414669994","2416720331","2427573292","2302968005","2335790114","2361664740","2299995752","2285907906","2383381790","2358994940","2209005891","2297815064","2414224552","2476897412","2220772446","2285278644","2302511562","2296069884","2276451993"
"United States of America","Fossil fuels","Exports","EXP","t","67088963","53596026","52997188","50205476","56621822","61827306","56081436","52704292","45611776","72437103","98286428","114347694","109033690","79682733","83995725","95154645","86439820","80875956","95500181","100805505","99514285","102760005","98846572","71816331","69389651","85107390","89352709","85474607","82597559","63735494","62604318","53590642","48087373","54237481","62394192","62536722","62056477","72806223","96915776","80354557","102776169","131996543","153510341","153065134","149125295","143178708","146142879","226569080","299490217","344105821","347031822","387764783","387852699","386252930","383699421"
"United States of America","Fossil fuels","Imports","IMP","t","82264333","103213690","134208063","185380430","196089927","225060074","285105025","349626964","335857545","350326177","283398442","240183694","199574187","194989319","200536312","196040205","238079741","268351159","299794915","337513923","372611214","369162936","397227969","443872743","464415894","468317303","492636108","530675255","555478787","566940325","591279445","617372433","604636413","640708638","680548323","690232737","696993192","699685513","676008368","610853503","611772142","583354494","521573754","478890554","451541594","453064234","485328049","489900314","473897946","426107874","372313187","390779852","395727054","397070059","396289195"
"United States of America","Fossil fuels","Material Footprint (RMC)","MF","t","1725870735","1715649537","1766420111","1766716990","1694682904","1633413849","1688914624","1723934194","1696576987","1820157790","1831191622","1849189319","1847915928","1816962317","1976378152","1994020245","1988315208","1981385734","2022986633","2065208138","2122936435","2038111285","2122751824","2141149441","2249214738","2231256856","2296278704","2406767978","2509387101","2586822530","2731257223","2768897047","2803163680","2835056854","2888319670","2922673329","3000140065","2917116403","2829487828","2673802224","2681284254","2697570269","2717867865","2738809627","2850667886","2867821935","2688933762","2757221869","2837936733","2912797965","2670897454","2802198553","2755980244","2790031551","2772453765"
"United States of America","Fossil fuels","Physical Trade Balance","PTB","t","15175370","49617664","81210875","135174954","139468105","163232768","229023589","296922672","290245770","277889073","185112014","125836000","90540496","115306586","116540587","100885560","151639921","187475203","204294735","236708418","273096929","266402931","298381397","372056412","395026243","383209913","403283399","445200648","472881228","503204831","528675127","563781791","556549040","586471157","618154130","627696014","634936715","626879289","579092592","530498946","508995973","451357951","368063413","325825420","302416299","309885526","339185170","263331234","174407729","82002053","25281364","3015070","7874355","10817129","12589774"
"United States of America","Fossil fuels","Raw Material Equivalents of exports","RME_EXP","t","236366790","231550749","249319831","264369926","273670880","278577011","278512553","283418811","290003701","323295019","343192702","322438404","303363428","271586836","285704324","270789691","289358866","314682627","333366146","333154233","348813973","369267929","358863630","348536963","382477082","399024394","395225015","390579975","385191437","348903766","312725767","319577404","293105053","276427027","310361210","320076760","338783904","374375204","428887391","385711876","447300872","498074970","507856840","510555534","552054810","521785628","458424424","500680570","537123834","577895704","503717966","542224554","537391920","541356186","538385807"
"United States of America","Fossil fuels","Raw Material Equivalents of imports","RME_IMP","t","494403859","523363814","551147888","581972559","556239984","503215280","548097440","571825281","555032588","608773663","597173626","605672952","595191006","612452490","644971860","674476078","702703760","692441473","723467853","753867608","775459174","744536902","820698875","888022664","945381990","953079282","984692995","1067405513","1149841612","1227052942","1354234874","1342563425","1396783995","1435432111","1507058344","1558531565","1621247167","1574456789","1506810295","1367399597","1404567154","1417334993","1447302708","1442347809","1470882500","1483676857","1423680344","1449987690","1434733961","1439904131","1326156161","1449924315","1404028767","1442134982","1441936807"
